Car_ID,Brand,Model,Year,Fuel_Type,Transmission,KM_Driven,Owner,Engine_CC,Mileage_KMPL,Max_Power_BHP,Seats,Seller_Type,Selling_Price_IDR,Vehicle_Age,KM_Per_Year
CAR04233,Kia,Sonet,2021,Electric,Manual,52579,2,1197,18.6,73.5,5,Individual,102442680,4,10515.8
CAR04234,Tata,Nexon,2018,Petrol,Manual,110342,1,1199,19.6,79,5,Individual,74125080,7,13792.75
CAR04235,Tata,Altroz,2019,CNG,Manual,137623,2,1199,20.2,64,5,Individual,51684560,6,19660.43
CAR04236,Maruti,Dzire,2022,CNG,Automatic,29346,1,1197,20.7,55,5,Dealer,116946140,3,7336.5
CAR04237,Skoda,Slavia,2024,CNG,Automatic,32117,1,1498,20.5,97,5,Individual,259623600,1,16058.5
CAR04238,Hyundai,Venue,2016,Diesel,Automatic,113834,1,1197,20.8,78,5,Individual,68319440,9,11383.4
CAR04239,Volkswagen,Taigun,2017,Petrol,Automatic,100363,1,1498,21.9,106,7,Dealer,100760610,8,11151.44
CAR04240,Tata,Harrier,2021,Diesel,Automatic,43278,3,1956,24.7,127,7,Dealer,182782280,4,8655.6
CAR04241,Honda,Amaze,2023,Diesel,Automatic,62949,1,1199,22.4,60,5,Individual,114719150,2,20983
CAR04242,Tata,Punch,2018,Petrol,Manual,105183,1,1199,17.7,59,5,Dealer,58530640,7,13147.88
CAR04243,Renault,Duster,2021,Electric,Automatic,52906,1,1498,24.9,58,5,Individual,105339040,4,10581.2
CAR04244,Maruti,Celerio,2014,Petrol,Manual,100980,2,998,11.4,45,5,Dealer,31581610,11,8415
CAR04245,Honda,WR-V,2017,Petrol,Manual,101420,1,1498,19.3,80,5,Dealer,55526930,8,11268.89
CAR04246,Tata,Harrier,2025,CNG,Manual,8830,2,1956,22.2,117,5,Dealer,298308740,0,8830
CAR04247,Tata,Safari,2020,Petrol,Manual,106049,1,1956,12.9,142,5,Individual,184775190,5,17674.83
CAR04248,Hyundai,i10,2024,Petrol,Automatic,18337,2,1197,15.8,45,5,Dealer,90784850,1,9168.5
CAR04249,Skoda,Slavia,2016,Petrol,Manual,125135,1,1498,18.3,134,5,Dealer,76605340,9,12513.5
CAR04250,Honda,City,2017,Diesel,Manual,120695,1,1498,20.4,78,5,Individual,73591750,8,13410.56
CAR04251,Toyota,Glanza,2025,CNG,Manual,42717,3,1197,23.9,50,5,Dealer,115935150,0,42717
CAR04252,Honda,Jazz,2025,Petrol,Manual,26541,1,1199,22.5,65,5,Individual,154422120,0,26541
CAR04253,Skoda,Kushaq,2024,Diesel,Manual,43867,2,1498,18.9,94,5,Individual,214895700,1,21933.5
CAR04254,Honda,WR-V,2017,Diesel,Manual,129261,1,1498,15.9,69,5,Dealer,56802590,8,14362.33
CAR04255,Honda,WR-V,2023,Diesel,Manual,30231,1,1498,21.8,72,5,Individual,120678310,2,10077
CAR04256,Honda,Amaze,2019,Diesel,Manual,149255,2,1199,23.2,53,5,Dealer,47999510,6,21322.14
CAR04257,Honda,Amaze,2024,Electric,Manual,38818,2,1199,26.3,54,5,Individual,138988990,1,19409
CAR04258,Maruti,Baleno,2024,Petrol,Manual,24530,1,1197,18.9,62,5,Individual,94380030,1,12265
CAR04259,Kia,Seltos,2019,Petrol,Manual,67031,1,1497,23.5,112,5,Dealer,102936490,6,9575.86
CAR04260,Maruti,Baleno,2017,Diesel,Automatic,98709,2,1197,18.5,56,5,Dealer,60624440,8,10967.67
CAR04261,Tata,Altroz,2025,Petrol,Automatic,31868,1,1199,22.3,61,5,Dealer,172002060,0,31868
CAR04262,Tata,Punch,2019,Petrol,Automatic,99137,2,1199,14,51,5,Individual,69778450,6,14162.43
CAR04263,Tata,Nexon,2019,Petrol,Manual,121577,1,1199,10.7,78,5,Individual,64917680,6,17368.14
CAR04264,Volkswagen,Vento,2021,Petrol,Manual,59988,1,1498,14,63,5,Dealer,109997460,4,11997.6
CAR04265,Mahindra,Thar,2025,CNG,Automatic,26908,2,1997,19.3,113,5,Dealer,253145170,0,26908
CAR04266,Skoda,Kushaq,2015,Petrol,Automatic,81768,1,1498,17.5,124,5,Dealer,94158680,10,7433.45
CAR04267,Honda,Jazz,2025,Diesel,Manual,29632,1,1199,16.5,51,5,Individual,147104650,0,29632
CAR04268,Skoda,Kushaq,2019,Diesel,Automatic,49833,1,1498,19.7,121,5,Individual,152462270,6,7119
CAR04269,Maruti,Brezza,2014,Petrol,Manual,219804,3,1462,19.4,72,5,Individual,26141340,11,18317
CAR04270,Mahindra,Thar,2017,Petrol,Manual,109992,1,1997,18.6,112,5,Individual,113867190,8,12221.33
CAR04271,Volkswagen,Virtus,2019,Petrol,Automatic,30803,3,1498,17.1,93,5,Individual,142169780,6,4400.43
CAR04272,Mahindra,XUV500,2022,Petrol,Automatic,60011,1,2179,21.1,102,5,Individual,158712320,3,15002.75
CAR04273,Skoda,Octavia,2020,Petrol,Automatic,80768,1,1984,15.1,224,5,Individual,233841360,5,13461.33
CAR04274,Honda,Amaze,2015,Diesel,Manual,112435,1,1199,18.6,45,5,Individual,38282340,10,10221.36
CAR04275,Maruti,Swift,2019,Petrol,Manual,98789,1,1197,15.9,45,5,Individual,54772250,6,14112.71
CAR04276,Volkswagen,Taigun,2016,Petrol,Automatic,147149,1,1498,19.5,103,5,Dealer,91660180,9,14714.9
CAR04277,Maruti,Baleno,2017,Petrol,Manual,116722,1,1197,16.2,58,7,Individual,40310970,8,12969.11
CAR04278,Volkswagen,Polo,2022,Petrol,Manual,59960,1,999,18.7,63,7,Dealer,77480860,3,14990
CAR04279,Volkswagen,Virtus,2023,Petrol,Manual,50981,2,1498,19.9,111,5,Dealer,174295740,2,16993.67
CAR04280,Renault,Kwid,2015,CNG,Manual,148110,1,999,19.5,45,5,Dealer,30130770,10,13464.55
CAR04281,Toyota,Glanza,2021,Petrol,Manual,54946,1,1197,12.7,64,5,Dealer,96827230,4,10989.2
CAR04282,Renault,Kwid,2019,Diesel,Automatic,95789,1,999,18.6,45,5,Dealer,56810570,6,13684.14
CAR04283,Hyundai,i20,2018,Diesel,Manual,82775,1,1197,16.9,70,5,Individual,66294990,7,10346.88
CAR04284,Toyota,Innova,2022,Diesel,Manual,41344,2,2393,17.4,127,5,Dealer,216144380,3,10336
CAR04285,Hyundai,i20,2016,Diesel,Manual,95740,2,1197,11.9,51,7,Dealer,43412720,9,9574
CAR04286,Volkswagen,Vento,2023,Petrol,Manual,32851,2,1498,12.6,63,5,Individual,110902050,2,10950.33
CAR04287,Volkswagen,Vento,2018,Diesel,Manual,125187,1,1498,21.7,71,7,Dealer,61456830,7,15648.38
CAR04288,Renault,Kwid,2015,Petrol,Manual,63361,1,999,14.7,45,5,Individual,24667320,10,5760.09
CAR04289,Volkswagen,Vento,2023,Diesel,Automatic,52499,2,1498,22.8,67,5,Individual,114045220,2,17499.67
CAR04290,Honda,Amaze,2024,Petrol,Manual,25469,3,1199,15.4,52,5,Individual,96736410,1,12734.5
CAR04291,Maruti,Dzire,2020,Diesel,Manual,32286,1,1197,20.8,52,5,Dealer,80367910,5,5381
CAR04292,Skoda,Octavia,2022,Diesel,Manual,27129,1,1984,18.5,208,5,Individual,313162560,3,6782.25
CAR04293,Toyota,Glanza,2015,Diesel,Manual,115037,2,1197,21.2,79,5,Individual,42043200,10,10457.91
CAR04294,Maruti,Celerio,2018,Petrol,Manual,101458,3,998,16.7,48,5,Individual,33488070,7,12682.25
CAR04295,Skoda,Rapid,2018,Diesel,Automatic,105053,1,1498,19.9,71,7,Dealer,63061570,7,13131.62
CAR04296,Skoda,Rapid,2023,Diesel,Manual,22255,1,1498,23,57,7,Dealer,143136310,2,7418.33
CAR04297,Toyota,Urban Cruiser,2018,Petrol,Manual,74570,2,1462,18.9,86,5,Individual,72956580,7,9321.25
CAR04298,Volkswagen,Vento,2022,Petrol,Manual,32079,1,1498,15.4,64,7,Individual,128125550,3,8019.75
CAR04299,Maruti,Ertiga,2017,Petrol,Manual,116211,1,1462,11.9,64,5,Dealer,69869460,8,12912.33
CAR04300,Maruti,Dzire,2021,Petrol,Manual,61057,1,1197,17.2,60,7,Individual,80464050,4,12211.4
CAR04301,Tata,Punch,2016,Diesel,Manual,140560,1,1199,20.6,60,7,Individual,46770020,9,14056
CAR04302,Kia,Carens,2020,Petrol,Manual,23802,2,1497,18,124,5,Dealer,144105690,5,3967
CAR04303,Hyundai,Grand i10,2014,Diesel,Manual,113872,2,1197,16.7,50,5,Dealer,27603010,11,9489.33
CAR04304,Maruti,Ertiga,2022,Diesel,Automatic,80018,1,1462,19.8,64,5,Individual,122047830,3,20004.5
CAR04305,Kia,Sonet,2014,Diesel,Manual,171604,1,1197,21.3,75,5,Individual,40572980,11,14300.33
CAR04306,Volkswagen,Polo,2025,Diesel,Automatic,15475,2,999,23.5,50,5,Individual,146426730,0,15475
CAR04307,Volkswagen,Taigun,2024,Diesel,Manual,21015,1,1498,18.6,122,5,Dealer,231000670,1,10507.5
CAR04308,Volkswagen,Polo,2020,Petrol,Manual,92585,1,999,24.9,57,5,Dealer,81794240,5,15430.83
CAR04309,Renault,Duster,2024,Petrol,Manual,48206,1,1498,21.9,69,5,Individual,169918900,1,24103
CAR04310,Kia,Sonet,2023,CNG,Manual,27366,1,1197,21.5,54,7,Dealer,137765200,2,9122
CAR04311,Mahindra,Thar,2015,Electric,Automatic,86096,2,1997,18.95,129,5,Individual,100562630,10,7826.91
CAR04312,Renault,Triber,2022,Petrol,Automatic,64877,1,999,21.7,57,5,Dealer,109338920,3,16219.25
CAR04313,Honda,Amaze,2018,CNG,Automatic,109946,2,1199,18.1,54,7,Dealer,60364140,7,13743.25
CAR04314,Maruti,Celerio,2024,Electric,Manual,28761,1,998,20.1,48,5,Dealer,101106410,1,14380.5
CAR04315,Volkswagen,Polo,2024,Petrol,Automatic,44174,1,999,13.6,50,5,Dealer,147292560,1,22087
CAR04316,Tata,Nexon,2025,Diesel,Manual,17148,2,1199,18.5,62,5,Individual,181729110,0,17148
CAR04317,Skoda,Octavia,2019,Diesel,Automatic,85434,1,1984,16.7,179,7,Individual,212907540,6,12204.86
CAR04318,Toyota,Glanza,2016,Petrol,Manual,146200,2,1197,16.4,52,7,Individual,38989140,9,14620
CAR04319,Renault,Duster,2015,Petrol,Automatic,157586,1,1498,17.4,69,5,Dealer,44437580,10,14326
CAR04320,Maruti,Baleno,2015,Petrol,Manual,105627,3,1197,13.4,50,5,Individual,34472080,10,9602.45
CAR04321,Kia,Seltos,2025,Diesel,Manual,13692,1,1497,23.4,81,5,Individual,271028160,0,13692
CAR04322,Toyota,Glanza,2021,Petrol,Automatic,49841,1,1197,21.1,47,5,Individual,110202850,4,9968.2
CAR04323,Toyota,Urban Cruiser,2018,Diesel,Automatic,154227,1,1462,17.9,74,5,Individual,64157680,7,19278.38
CAR04324,Tata,Safari,2019,Diesel,Automatic,58735,1,1956,23.7,160,5,Individual,168448490,6,8390.71
CAR04325,Skoda,Kushaq,2016,Diesel,Manual,112091,1,1498,20.5,118,5,Individual,93636180,9,11209.1
CAR04326,Honda,Amaze,2020,Petrol,Manual,82777,1,1199,20.8,56,7,Individual,75493270,5,13796.17
CAR04327,Renault,Kwid,2019,Petrol,Automatic,54961,1,999,13.4,46,5,Individual,42152450,6,7851.57
CAR04328,Toyota,Innova,2023,Petrol,Manual,38621,1,2393,16.5,130,5,Individual,346754370,2,12873.67
CAR04329,Maruti,Dzire,2014,Petrol,Automatic,64329,1,1197,19.4,58,7,Dealer,45315570,11,5360.75
CAR04330,Renault,Duster,2025,Petrol,Manual,32711,1,1498,17,66,5,Individual,193186300,0,32711
CAR04331,Hyundai,i20,2014,Petrol,Manual,144965,1,1197,17,57,5,Dealer,40594450,11,12080.42
CAR04332,Tata,Altroz,2019,Petrol,Automatic,80908,2,1199,17.2,66,5,Dealer,66000110,6,11558.29
CAR04333,Renault,Duster,2018,Diesel,Manual,72015,1,1498,20.4,74,7,Individual,78486150,7,9001.88
CAR04334,Renault,Triber,2022,Petrol,Automatic,55637,1,999,17.8,64,5,Individual,91960570,3,13909.25
CAR04335,Skoda,Octavia,2021,Petrol,Automatic,57933,1,1984,22.2,142,7,Individual,282996830,4,11586.6
CAR04336,Toyota,Fortuner,2016,CNG,Manual,166100,1,2755,18,277,5,Individual,149751350,9,16610
CAR04337,Volkswagen,Vento,2019,Diesel,Manual,103410,1,1498,19.6,72,5,Individual,72321600,6,14772.86
CAR04338,Honda,WR-V,2020,CNG,Manual,44685,2,1498,23.1,63,5,Dealer,94240190,5,7447.5
CAR04339,Volkswagen,Taigun,2019,Diesel,Manual,65429,1,1498,15.6,113,5,Individual,133001900,6,9347
CAR04340,Mahindra,XUV700,2014,Petrol,Automatic,122122,3,1997,16.5,176,5,Individual,80345870,11,10176.83
CAR04341,Maruti,Brezza,2016,CNG,Manual,130851,2,1462,21.5,63,5,Dealer,48909610,9,13085.1
CAR04342,Toyota,Innova,2020,CNG,Manual,67732,3,2393,25.5,127,5,Individual,130758190,5,11288.67
CAR04343,Toyota,Fortuner,2017,Diesel,Manual,103587,1,2755,19.7,236,5,Dealer,248432410,8,11509.67
CAR04344,Tata,Punch,2020,Diesel,Manual,133245,1,1199,21.6,45,5,Dealer,70558400,5,22207.5
CAR04345,Honda,WR-V,2015,Petrol,Automatic,112232,2,1498,20,69,5,Individual,43756050,10,10202.91
CAR04346,Mahindra,XUV500,2022,Petrol,Manual,72016,2,2179,9.2,109,5,Individual,167677090,3,18004
CAR04347,Maruti,Ertiga,2016,Diesel,Manual,113740,1,1462,19.5,83,5,Individual,65308320,9,11374
CAR04348,Hyundai,Creta,2021,Petrol,Manual,19952,1,1497,16.2,104,5,Dealer,167638520,4,3990.4
CAR04349,Volkswagen,Polo,2024,Petrol,Manual,34464,1,999,22,63,7,Dealer,118548600,1,17232
CAR04350,Honda,Jazz,2018,Petrol,Manual,132890,1,1199,19.6,59,5,Dealer,53602230,7,16611.25
CAR04351,Kia,Carens,2015,Petrol,Automatic,158509,2,1497,20.1,84,5,Individual,62359330,10,14409.91
CAR04352,Mahindra,XUV500,2014,Petrol,Manual,149032,2,2179,19.1,100,5,Individual,61355370,11,12419.33
CAR04353,Mahindra,XUV500,2018,Petrol,Manual,98227,1,2179,17.8,114,5,Individual,103158980,7,12278.38
CAR04354,Toyota,Innova,2015,CNG,Manual,111641,1,2393,23.5,147,5,Dealer,96668580,10,10149.18
CAR04355,Toyota,Fortuner,2024,Petrol,Automatic,32689,1,2755,17.4,233,5,Individual,641125930,1,16344.5
CAR04356,Renault,Kwid,2025,Petrol,Manual,11416,2,999,21.4,45,5,Individual,88160760,0,11416
CAR04357,Skoda,Slavia,2025,Petrol,Manual,5214,2,1498,14.3,110,5,Individual,223417200,0,5214
CAR04358,Tata,Nexon,2025,Diesel,Automatic,21302,1,1199,22.4,75,5,Individual,241227990,0,21302
CAR04359,Kia,Carens,2021,Diesel,Manual,63545,1,1497,18.2,107,5,Dealer,145431890,4,12709
CAR04360,Skoda,Octavia,2017,Diesel,Automatic,136063,3,1984,21.3,168,5,Dealer,130010540,8,15118.11
CAR04361,Maruti,Ertiga,2019,Electric,Automatic,96311,1,1462,17.8,83,5,Individual,94195920,6,13758.71
CAR04362,Volkswagen,Virtus,2017,Electric,Automatic,82148,2,1498,23.3,93,5,Individual,106305760,8,9127.56
CAR04363,Toyota,Urban Cruiser,2024,CNG,Manual,29453,1,1462,20.5,77,5,Individual,146895650,1,14726.5
CAR04364,Skoda,Rapid,2019,Diesel,Manual,72336,1,1498,19.2,70,5,Individual,59302610,6,10333.71
CAR04365,Mahindra,XUV700,2018,Petrol,Automatic,165212,1,1997,12.2,159,7,Individual,138814380,7,20651.5
CAR04366,Renault,Triber,2022,Diesel,Manual,60647,1,999,19.4,61,5,Individual,88233720,3,15161.75
CAR04367,Hyundai,Venue,2018,Petrol,Manual,117278,2,1197,17.9,74,5,Individual,64091750,7,14659.75
CAR04368,Hyundai,Verna,2018,Diesel,Manual,64616,2,1497,14,82,5,Dealer,76984770,7,8077
CAR04369,Skoda,Octavia,2016,Petrol,Manual,81743,1,1984,14,167,5,Dealer,143904480,9,8174.3
CAR04370,Mahindra,Bolero,2014,Petrol,Manual,120318,1,1493,18,72,7,Dealer,48916260,11,10026.5
CAR04371,Mahindra,XUV700,2014,Petrol,Automatic,210751,2,1997,18.7,136,5,Individual,69662550,11,17562.58
CAR04372,Hyundai,Venue,2018,Diesel,Manual,56330,2,1197,19.1,71,5,Individual,71898470,7,7041.25
CAR04373,Tata,Nexon,2025,Diesel,Manual,15304,1,1199,19.4,57,5,Individual,207355550,0,15304
CAR04374,Renault,Kwid,2017,Petrol,Automatic,127754,2,999,19.05,45,5,Individual,29840450,8,14194.89
CAR04375,Honda,Amaze,2021,Petrol,Automatic,86595,1,1199,15.9,60,5,Individual,82937660,4,17319
CAR04376,Mahindra,Scorpio,2017,Petrol,Manual,119064,2,2179,17,125,5,Individual,102700130,8,13229.33
CAR04377,Honda,Amaze,2017,Diesel,Manual,118162,1,1199,15.1,63,5,Dealer,42581280,8,13129.11
CAR04378,Tata,Safari,2015,Petrol,Manual,86424,1,1956,15.7,164,5,Dealer,102980570,10,7856.73
CAR04379,Hyundai,Verna,2020,Petrol,Manual,53332,2,1497,17.4,77,5,Dealer,103820750,5,8888.67
CAR04380,Skoda,Slavia,2021,Diesel,Manual,44171,2,1498,23,92,5,Individual,152478230,4,8834.2
CAR04381,Skoda,Rapid,2018,Diesel,Manual,77012,2,1498,18.9,72,5,Dealer,61131550,7,9626.5
CAR04382,Hyundai,Venue,2020,CNG,Manual,72852,1,1197,27.2,82,7,Individual,97290070,5,12142
CAR04383,Honda,Jazz,2019,Diesel,Manual,56522,2,1199,25.1,63,5,Dealer,74607110,6,8074.57
CAR04384,Mahindra,XUV700,2017,CNG,Manual,112675,2,1997,21.2,144,5,Individual,135928850,8,12519.44
CAR04385,Honda,Amaze,2022,Petrol,Manual,40552,1,1199,16.3,59,7,Dealer,108172700,3,10138
CAR04386,Volkswagen,Taigun,2020,Petrol,Manual,55346,1,1498,24.3,101,7,Dealer,169961270,5,9224.33
CAR04387,Tata,Tiago,2014,Electric,Automatic,174753,2,1199,24.7,45,7,Individual,25486600,11,14562.75
CAR04388,Maruti,Ertiga,2019,Petrol,Automatic,73790,1,1462,18.8,81,5,Individual,86210030,6,10541.43
CAR04389,Honda,Amaze,2018,Diesel,Manual,131026,1,1199,17.1,49,5,Dealer,52593900,7,16378.25
CAR04390,Mahindra,XUV700,2023,Petrol,Automatic,51984,2,1997,16.2,169,5,Dealer,262271440,2,17328
CAR04391,Hyundai,Venue,2017,Petrol,Manual,80630,1,1197,14.5,76,5,Individual,77932300,8,8958.89
CAR04392,Renault,Triber,2025,Petrol,Manual,12076,2,999,22,59,5,Individual,156137440,0,12076
CAR04393,Maruti,Wagon R,2021,Diesel,Manual,39625,1,1197,20.8,45,5,Individual,66589300,4,7925
CAR04394,Maruti,Wagon R,2015,Diesel,Manual,183428,1,1197,18.4,45,5,Individual,27483500,10,16675.27
CAR04395,Mahindra,XUV500,2018,Petrol,Manual,92220,3,2179,16.1,85,5,Individual,98017960,7,11527.5
CAR04396,Mahindra,Scorpio,2024,Petrol,Automatic,19652,2,2179,14.5,154,5,Individual,289160240,1,9826
CAR04397,Tata,Punch,2017,Petrol,Automatic,74999,1,1199,17.3,58,5,Individual,67130800,8,8333.22
CAR04398,Tata,Harrier,2022,Petrol,Automatic,50984,2,1956,18,103,5,Individual,235787340,3,12746
CAR04399,Maruti,Celerio,2023,Petrol,Automatic,45151,2,998,10.7,51,7,Dealer,77658700,2,15050.33
CAR04400,Kia,Carens,2022,Electric,Manual,59965,2,1497,19,91,7,Individual,166498140,3,14991.25
CAR04401,Honda,Amaze,2015,Petrol,Manual,120405,1,1199,15.5,60,5,Individual,42701930,10,10945.91
CAR04402,Hyundai,i10,2018,Petrol,Manual,96399,1,1197,20.8,46,5,Individual,33959270,7,12049.88
CAR04403,Honda,WR-V,2018,Petrol,Manual,38912,2,1498,15.8,65,7,Dealer,91864620,7,4864
CAR04404,Skoda,Kushaq,2018,Petrol,Automatic,119146,2,1498,12.1,121,5,Individual,113142720,7,14893.25
CAR04405,Tata,Tiago,2024,Petrol,Manual,39031,1,1199,14.2,50,5,Individual,106703620,1,19515.5
CAR04406,Renault,Duster,2014,Diesel,Manual,182401,1,1498,24.5,84,5,Individual,38990090,11,15200.08
CAR04407,Tata,Safari,2020,Diesel,Manual,61041,1,1956,18.2,150,5,Individual,173377660,5,10173.5
CAR04408,Hyundai,Venue,2025,Diesel,Automatic,11699,1,1197,16.2,69,5,Dealer,178543950,0,11699
CAR04409,Tata,Punch,2024,Petrol,Manual,13295,1,1199,12.5,45,5,Individual,132160770,1,6647.5
CAR04410,Honda,City,2021,Diesel,Automatic,50059,1,1498,19.4,72,5,Individual,143825250,4,10011.8
CAR04411,Hyundai,i10,2025,CNG,Manual,23183,1,1197,21.4,45,5,Individual,97889330,0,23183
CAR04412,Mahindra,XUV700,2018,CNG,Manual,96781,1,1997,22.3,174,5,Individual,185509540,7,12097.62
CAR04413,Honda,WR-V,2021,CNG,Manual,70447,1,1498,29.2,77,5,Dealer,98449830,4,14089.4
CAR04414,Volkswagen,Polo,2020,Petrol,Automatic,86451,2,999,13.8,48,5,Dealer,72408050,5,14408.5
CAR04415,Toyota,Glanza,2014,Electric,Automatic,155108,1,1197,21.4,69,7,Dealer,39394600,11,12925.67
CAR04416,Toyota,Fortuner,2014,Diesel,Manual,107659,1,2755,20.2,221,5,Individual,147789410,11,8971.58
CAR04417,Toyota,Fortuner,2024,Diesel,Manual,33201,1,2755,18,219,5,Individual,603675030,1,16600.5
CAR04418,Hyundai,Creta,2016,Diesel,Manual,77676,1,1497,13.1,81,5,Dealer,89081690,9,7767.6
CAR04419,Volkswagen,Polo,2018,Electric,Manual,119697,1,999,24,58,5,Individual,55281640,7,14962.12
CAR04420,Hyundai,Venue,2021,Petrol,Manual,36673,3,1197,15.6,68,5,Dealer,114339910,4,7334.6
CAR04421,Volkswagen,Vento,2020,Diesel,Manual,66638,1,1498,16.1,78,5,Individual,82940510,5,11106.33
CAR04422,Skoda,Octavia,2020,Diesel,Automatic,50072,1,1984,16.6,155,7,Individual,273170220,5,8345.33
CAR04423,Volkswagen,Vento,2025,Diesel,Automatic,30910,2,1498,24,73,5,Dealer,164942990,0,30910
CAR04424,Toyota,Innova,2023,Diesel,Automatic,15195,2,2393,23.2,118,7,Individual,314408200,2,5065
CAR04425,Honda,Amaze,2025,Petrol,Automatic,26977,1,1199,14.2,63,5,Dealer,150547450,0,26977
CAR04426,Renault,Duster,2021,Petrol,Automatic,42696,1,1498,12.3,71,5,Individual,85036400,4,8539.2
CAR04427,Tata,Altroz,2025,Petrol,Automatic,9339,1,1199,20.2,62,5,Individual,145005720,0,9339
CAR04428,Toyota,Urban Cruiser,2021,Diesel,Manual,75378,1,1462,25.5,70,5,Individual,90574710,4,15075.6
CAR04429,Volkswagen,Vento,2020,Diesel,Manual,69646,1,1498,26.3,63,5,Individual,106146730,5,11607.67
CAR04430,Skoda,Slavia,2023,CNG,Manual,42524,1,1498,16.8,112,7,Dealer,237543890,2,14174.67
CAR04431,Skoda,Rapid,2024,Diesel,Automatic,25924,1,1498,23.4,78,7,Individual,116390580,1,12962
CAR04432,Maruti,Baleno,2014,Diesel,Manual,232330,1,1197,19.3,48,5,Individual,21996110,11,19360.83
CAR04433,Renault,Triber,2024,Petrol,Manual,28481,2,999,11.7,57,7,Individual,103566720,1,14240.5
CAR04434,Hyundai,Venue,2022,Diesel,Manual,50772,1,1197,16.7,68,7,Dealer,132629880,3,12693
CAR04435,Mahindra,Scorpio,2024,CNG,Manual,15986,1,2179,18.6,102,7,Individual,254094600,1,7993
CAR04436,Skoda,Slavia,2022,Diesel,Manual,64471,2,1498,20.7,84,5,Individual,156352330,3,16117.75
CAR04437,Kia,Seltos,2025,CNG,Automatic,11958,1,1497,16.9,89,5,Dealer,234957040,0,11958
CAR04438,Skoda,Slavia,2017,Electric,Manual,176234,1,1498,25.3,100,7,Dealer,82917330,8,19581.56
CAR04439,Honda,Amaze,2016,Petrol,Automatic,165431,1,1199,18.9,66,5,Dealer,35992460,9,16543.1
CAR04440,Honda,City,2016,Diesel,Manual,10881,1,1498,22.4,91,5,Dealer,110468090,9,1088.1
CAR04441,Honda,Amaze,2017,Diesel,Automatic,34517,1,1199,17.3,50,5,Individual,76414770,8,3835.22
CAR04442,Honda,Amaze,2016,Petrol,Manual,121315,1,1199,18.7,62,5,Dealer,57620160,9,12131.5
CAR04443,Kia,Seltos,2019,Petrol,Manual,79607,1,1497,14.4,88,5,Individual,123223740,6,11372.43
CAR04444,Toyota,Glanza,2016,Petrol,Automatic,107016,1,1197,19.5,59,5,Individual,61368290,9,10701.6
CAR04445,Volkswagen,Taigun,2015,Petrol,Automatic,176315,1,1498,16.8,109,5,Individual,74313180,10,16028.64
CAR04446,Toyota,Fortuner,2020,Diesel,Automatic,92397,2,2755,18.9,311,5,Individual,279537500,5,15399.5
CAR04447,Honda,WR-V,2023,Petrol,Automatic,37305,3,1498,17.4,69,5,Individual,115435260,2,12435
CAR04448,Hyundai,Grand i10,2015,Petrol,Manual,70125,1,1197,12.3,45,5,Individual,39424240,10,6375
CAR04449,Mahindra,Thar,2020,Diesel,Manual,43039,1,1997,22.9,123,5,Dealer,185933240,5,7173.17
CAR04450,Renault,Kwid,2021,Petrol,Manual,58618,2,999,17.7,45,5,Dealer,56517970,4,11723.6
CAR04451,Renault,Triber,2022,CNG,Automatic,50569,1,999,24.6,66,5,Individual,115200230,3,12642.25
CAR04452,Tata,Altroz,2015,Petrol,Automatic,90053,1,1199,20.9,52,7,Individual,48960530,10,8186.64
CAR04453,Toyota,Glanza,2022,Petrol,Automatic,67740,2,1197,15.1,60,5,Individual,93453780,3,16935
CAR04454,Volkswagen,Virtus,2014,Electric,Automatic,61870,1,1498,21.7,105,5,Individual,74673800,11,5155.83
CAR04455,Kia,Seltos,2016,CNG,Manual,32731,1,1497,16.3,120,5,Dealer,106789690,9,3273.1
CAR04456,Maruti,Baleno,2017,Diesel,Manual,89993,1,1197,23,60,5,Individual,50752230,8,9999.22
CAR04457,Mahindra,XUV500,2024,Diesel,Manual,49676,1,2179,20.3,120,5,Individual,175810610,1,24838
CAR04458,Maruti,Brezza,2016,Petrol,Manual,166703,1,1462,18.1,64,5,Individual,45068760,9,16670.3
CAR04459,Hyundai,Verna,2023,Diesel,Automatic,19271,1,1497,18.5,75,5,Individual,172134110,2,6423.67
CAR04460,Kia,Sonet,2025,Petrol,Manual,11302,2,1197,14.6,68,5,Individual,181235680,0,11302
CAR04461,Hyundai,i20,2025,Petrol,Automatic,22083,1,1197,21.3,71,5,Dealer,168003320,0,22083
CAR04462,Honda,Amaze,2017,Petrol,Automatic,98826,3,1199,23.5,64,5,Dealer,56057220,8,10980.67
CAR04463,Mahindra,Scorpio,2015,Diesel,Manual,170847,1,2179,23.3,132,5,Individual,88810940,10,15531.55
CAR04464,Kia,Carens,2016,Petrol,Automatic,144501,1,1497,17,106,5,Dealer,84483310,9,14450.1
CAR04465,Toyota,Innova,2023,Petrol,Manual,42770,1,2393,18.7,148,5,Dealer,304311220,2,14256.67
CAR04466,Maruti,Wagon R,2016,Petrol,Automatic,76026,1,1197,20.7,45,5,Individual,38100510,9,7602.6
CAR04467,Volkswagen,Taigun,2021,Diesel,Manual,64053,1,1498,19.6,99,5,Dealer,141893520,4,12810.6
CAR04468,Skoda,Rapid,2018,Petrol,Manual,154188,1,1498,23.3,60,5,Individual,49267570,7,19273.5
CAR04469,Renault,Triber,2023,Petrol,Manual,41670,1,999,21.2,59,5,Dealer,107954390,2,13890
